GeneIDs	lcountsRep1	lcountsRep2	lcountsRep3	lcountsRep4	lcountsRep5	lcountsRep6	mean
NM_001079795	0	0	0	0	0	0	0
NM_001079796	4	2	8	6	3	2	4.166666667
NM_001079797	33	32	35	21	35	29	30.83333333
NM_001079798	35	47	39	29	39	40	38.16666667
NM_001079799	1	2	1	2	0	2	1.333333333
NM_001079801	3	4	5	5	2	8	4.5
NM_001080214	12	15	14	6	10	8	10.83333333
NM_001080215	0	0	0	0	0	0	0
NM_001080216	2	1	5	1	2	0	1.833333333
NM_001080217	19	27	21	27	15	19	21.33333333
NM_001080219	1	0	0	1	0	1	0.5
NM_001080221	39	36	36	47	31	45	39
NM_001080223	1	3	1	1	2	1	1.5
NM_001080224	16	15	20	16	19	15	16.83333333
NM_001080225	80	85	81	83	89	72	81.66666667
NM_001080227	2	2	0	1	2	2	1.5
NM_001080228	13	15	19	12	11	6	12.66666667
NM_001080231	35	33	29	35	37	39	34.66666667
NM_001080232	0	0	0	0	0	0	0
NM_001080233	3	5	4	4	2	5	3.833333333
NM_001080234	0	0	0	0	0	0	0
NM_001080235	3	3	1	3	3	2	2.5
NM_001080236	2	1	1	3	0	5	2
NM_001080237	19	16	23	20	19	17	19
NM_001080238	17	17	17	11	25	20	17.83333333
NM_001080239	70	60	68	81	79	85	73.83333333
NM_001080240	0	0	0	0	0	0	0
NM_001080241	36	38	29	26	34	38	33.5
NM_001080242	20	13	17	24	17	9	16.66666667
NM_001080243	8	7	7	5	5	7	6.5
NM_001080244	25	23	30	27	23	32	26.66666667
NM_001080246	38	36	39	40	31	41	37.5
NM_001080247	21	21	22	24	21	29	23
NM_001080248	12	14	7	10	11	17	11.83333333
NM_001080249	6	6	8	7	8	7	7
NM_001080250	1	1	2	0	0	1	0.833333333
NM_001080251	7	8	6	5	13	5	7.333333333
NM_001080253	3	4	2	5	0	2	2.666666667
NM_001080254	2	1	1	3	1	1	1.5
NM_001080255	8	13	2	9	10	6	8
NM_001080256	2	0	2	3	1	1	1.5
NM_001080257	0	0	0	0	0	0	0
NM_001080258	6	6	12	3	4	5	6
NM_001080259	0	0	0	0	0	0	0
NM_001080260	1	1	0	1	0	3	1
NM_001080261	2	1	5	3	3	1	2.5
NM_001080262	43	40	34	42	45	60	44
NM_001080263	14	16	18	10	12	11	13.5
NM_001080264	2	1	0	6	1	5	2.5
NM_001080265	2	1	1	3	0	4	1.833333333
NM_001080266	3	1	6	2	3	5	3.333333333
NM_001080268	42	43	37	30	40	37	38.16666667
NM_001080269	5	5	6	2	3	3	4
NM_001080270	0	0	0	0	0	0	0
NM_001080271	14	19	17	10	18	16	15.66666667
NM_001080272	3	2	2	2	1	4	2.333333333
NM_001080273	1	0	4	1	1	0	1.166666667
NM_001080274	23	18	20	29	25	28	23.83333333
NM_001080275	0	0	0	0	0	0	0
NM_001080276	0	0	0	0	0	0	0
NM_001080277	10	16	11	13	17	8	12.5
NM_001080278	7	7	9	8	4	6	6.833333333
NM_001080279	12	11	17	9	17	9	12.5
NM_001080280	8	5	7	4	9	7	6.666666667
NM_001080281	10	10	7	13	7	11	9.666666667
NM_001080282	38	38	39	51	24	46	39.33333333
NM_001080283	13	10	4	14	13	15	11.5
NM_001080285	4	3	4	5	5	2	3.833333333
NM_001080286	1	2	1	2	2	1	1.5
NM_001080287	6	4	5	8	3	3	4.833333333
NM_001080288	0	0	0	0	0	0	0
NM_001080289	11	15	14	17	9	7	12.16666667
NM_001080290	7	7	10	3	4	8	6.5
NM_001080291	2	0	4	1	1	1	1.5
NM_001080292	0	0	0	0	0	0	0
NM_001080293	1	3	1	1	0	1	1.166666667
NM_001080295	0	0	0	0	0	0	0
NM_001080297	24	32	31	28	17	23	25.83333333
NM_001080298	15	17	16	10	9	15	13.66666667
NM_001080299	3	0	1	1	4	1	1.666666667
NM_001080301	45	44	37	44	33	40	40.5
NM_001080302	0	0	0	0	0	0	0
NM_001080305	10	14	14	5	8	11	10.33333333
NM_001080306	23	25	14	14	25	18	19.83333333
NM_001080308	6	4	6	10	1	3	5
NM_001080312	26	27	26	23	25	24	25.16666667
NM_001080313	38	36	43	51	42	50	43.33333333
NM_001080314	7	7	4	8	5	9	6.666666667
NM_001080315	1	1	3	0	2	1	1.333333333
NM_001080316	7	9	7	4	2	5	5.666666667
NM_001080317	24	23	25	26	29	20	24.5
NM_001080318	4	3	8	1	6	6	4.666666667
NM_001080319	2220	2206	2179	2226	2206	2158	2199.166667
NM_001080320	6	4	6	5	3	7	5.166666667
NM_001080322	2	1	2	3	1	3	2
NM_001080325	1	2	1	1	3	1	1.5
NM_001080326	0	0	0	0	0	0	0
NM_001080327	30	35	27	27	24	26	28.16666667
NM_001080330	14	16	7	14	8	17	12.66666667
NM_001080331	47	45	35	43	41	53	44
NM_001080332	4	2	6	4	3	4	3.833333333
NM_001080333	4	2	4	3	5	4	3.666666667
NM_001080334	0	0	0	0	0	0	0
NM_001080335	6	6	5	6	3	6	5.333333333
NM_001080338	2	1	1	2	2	2	1.666666667
NM_001080339	0	0	0	0	0	0	0
NM_001080341	1	1	0	0	1	1	0.666666667
NM_001080342	2	4	0	2	2	2	2
NM_001080343	8	12	7	12	8	6	8.833333333
NM_001080344	1	0	0	3	0	0	0.666666667
NM_001080346	0	0	0	0	0	0	0
NM_001080347	7	8	6	7	5	12	7.5
NM_001080349	12	9	14	14	15	13	12.83333333
NM_001080352	0	0	0	0	0	0	0
NM_001080353	0	0	0	0	0	0	0
NM_001080354	13	13	10	13	10	14	12.16666667
NM_001080355	9	4	12	15	11	9	10
NM_001080356	2	2	2	2	1	2	1.833333333
NM_001080357	9	7	11	12	6	7	8.666666667
NM_001080359	0	0	0	0	0	0	0
NM_001080360	7	6	10	6	10	8	7.833333333
NM_001080361	3	2	3	2	1	2	2.166666667
NM_001080362	21	17	15	21	17	17	18
NM_001080363	1	3	0	3	2	2	1.833333333
NM_001080364	3	0	6	1	4	2	2.666666667
NM_001080365	20	12	14	19	17	17	16.5
NM_001080366	0	0	0	0	0	0	0
NM_001080367	149	173	174	152	133	133	152.3333333
NM_001080368	1	2	3	0	1	1	1.333333333
NM_001080369	0	0	0	0	0	0	0
NM_001080370	10	11	13	10	3	11	9.666666667
NM_001080374	0	0	0	0	0	0	0
NM_001080376	6	6	1	8	5	6	5.333333333
NM_001080726	71	64	62	78	78	59	68.66666667
NM_001080727	8	9	7	8	9	6	7.833333333
NM_001080728	7	8	4	9	11	12	8.5
NM_001080729	7	11	3	10	12	5	8
NM_001080730	20	19	27	15	25	22	21.33333333
NM_001080731	7	8	5	8	7	6	6.833333333
NM_001080735	0	0	0	0	0	0	0
NM_001080737	1	1	0	0	0	1	0.5
NM_001080738	0	0	0	0	0	0	0
NM_001080739	0	0	0	0	0	0	0
NM_001080903	4	5	3	1	6	7	4.333333333
NM_001080904	2	1	1	4	2	1	1.833333333
NM_001080906	2	3	1	3	0	3	2
NM_001080908	42	50	39	41	39	33	40.66666667
NM_001080909	0	0	0	0	0	0	0
NM_001080911	0	0	0	0	0	0	0
NM_001080912	6	6	7	12	6	5	7
NM_001080916	3	2	3	2	3	1	2.333333333
NM_001080917	3	2	2	4	2	2	2.5
NM_001080918	4	1	2	4	5	4	3.333333333
NM_001080919	3	0	1	3	0	3	1.666666667
NM_001080921	1	2	2	1	0	0	1
NM_001081510	46	47	48	52	59	45	49.5
NM_001081511	5	5	3	9	4	6	5.333333333
NM_001081513	32	34	34	30	40	32	33.66666667
NM_001081514	8	4	10	7	5	6	6.666666667
NM_001081515	4	5	5	7	5	3	4.833333333
NM_001081516	2	2	4	1	2	2	2.166666667
NM_001081517	31	27	33	37	26	28	30.33333333
NM_001081519	0	0	0	0	0	0	0
NM_001081521	5	7	4	5	10	5	6
NM_001081522	18	18	18	18	21	17	18.33333333
NM_001081523	1	2	0	1	1	1	1
NM_001081524	0	0	0	0	0	0	0
NM_001081525	0	0	0	0	0	0	0
NM_001081526	37	36	34	42	37	46	38.66666667
NM_001081528	0	0	0	0	0	0	0
NM_001081529	1	0	0	2	1	4	1.333333333
NM_001081530	8	3	4	11	3	7	6
NM_001081532	5	5	3	2	6	7	4.666666667
NM_001081533	1	2	1	0	1	2	1.166666667
NM_001081534	1	0	1	0	1	0	0.5
NM_001081535	10	16	12	10	12	14	12.33333333
NM_001081536	0	0	0	0	0	0	0
NM_001081538	78	68	77	74	91	82	78.33333333
NM_001081539	2	2	2	1	2	0	1.5
NM_001081540	6	11	6	7	4	5	6.5
NM_001081541	1	0	1	0	0	0	0.333333333
NM_001081542	1	1	4	1	2	0	1.5
NM_001081543	0	0	0	0	0	0	0
NM_001081544	0	0	0	0	0	0	0
NM_001081545	17	19	21	20	15	17	18.16666667
NM_001081546	28	30	29	28	30	27	28.66666667
NM_001081547	106	108	115	92	111	80	102
NM_001081575	4	5	3	5	3	4	4
NM_001081576	1	1	0	0	2	1	0.833333333
NM_001081577	25	27	22	26	23	22	24.16666667
NM_001081581	0	0	0	0	0	0	0
NM_001081582	3	5	2	6	1	2	3.166666667
NM_001081583	1	2	0	1	0	3	1.166666667
NM_001081585	4	2	6	5	2	5	4
NM_001081586	2	5	1	4	0	2	2.333333333
NM_001081587	10	6	8	6	4	11	7.5
NM_001081588	9	8	9	11	15	6	9.666666667
NM_001081589	0	0	0	0	0	0	0
NM_001081590	0	0	0	0	0	0	0
NM_001081591	3	5	2	5	7	1	3.833333333
NM_001081592	2	1	3	1	0	1	1.333333333
NM_001081593	12	10	6	6	14	10	9.666666667
NM_001081594	0	0	0	0	0	0	0
NM_001081595	10	4	7	10	14	9	9
NM_001081596	13	22	15	14	13	15	15.33333333
NM_001081597	0	0	0	0	0	0	0
NM_001081599	0	0	0	0	0	0	0
NM_001081602	14	11	13	15	12	18	13.83333333
NM_001081603	4	1	1	4	4	6	3.333333333
NM_001081604	0	0	0	0	0	0	0
NM_001081605	5	5	1	2	5	5	3.833333333
NM_001081607	54	45	40	59	49	52	49.83333333
NM_001081608	1	1	2	0	1	1	1
NM_001081609	36	27	44	31	31	40	34.83333333
NM_001081611	8	6	9	7	8	8	7.666666667
NM_001081612	3	1	5	4	1	2	2.666666667
NM_001081614	10	12	10	10	8	5	9.166666667
NM_001081615	0	0	0	0	0	0	0
NM_001081616	12	14	10	15	13	11	12.5
NM_001081617	0	0	0	0	0	0	0
NM_001081618	1	2	0	0	3	1	1.166666667
NM_001081620	1	0	0	1	3	1	1
NM_001081621	6	7	11	7	7	9	7.833333333
NM_001081622	0	0	0	0	0	0	0
NM_001081623	3	3	1	0	3	5	2.5
NM_001081624	2	1	6	2	3	1	2.5
NM_001081625	2	4	4	1	5	1	2.833333333
NM_001081626	5	8	3	5	9	6	6
NM_001081627	24	24	21	24	23	32	24.66666667
NM_001081711	6	5	9	8	9	5	7
NM_001081713	4	2	2	7	3	3	3.5
NM_001081714	5	6	7	6	2	4	5
NM_001081716	2	2	2	1	0	2	1.5
NM_001081717	7	6	9	4	11	6	7.166666667
NM_001081718	1	0	0	0	1	2	0.666666667
NM_001081719	29	22	27	26	36	22	27
NM_001081720	0	0	0	0	0	0	0
NM_001081721	4	1	0	5	4	5	3.166666667
NM_001081722	0	0	0	0	0	0	0
NM_001081724	0	0	0	0	0	0	0
NM_001081727	4	4	1	2	3	4	3
NM_001081728	53	54	67	71	57	60	60.33333333
NM_001081729	0	0	0	0	0	0	0
NM_001081731	0	0	0	0	0	0	0
NM_001081732	8	13	4	4	8	10	7.833333333
NM_001081733	1	0	2	1	1	2	1.166666667
NM_001081734	67	65	57	60	65	55	61.5
NM_001081735	90	102	76	87	101	74	88.33333333
NM_001081736	5	6	8	4	4	4	5.166666667
NM_001081737	85	89	100	80	82	90	87.66666667
NM_001081740	0	0	0	0	0	0	0
NM_001081742	3	3	4	6	3	3	3.666666667
NM_001081745	0	0	0	0	0	0	0
NM_001082422	21	21	28	17	28	19	22.33333333
NM_001082423	30	37	29	28	24	28	29.33333333
NM_001082424	89	77	67	81	85	87	81
NM_001082425	30	22	25	37	27	22	27.16666667
NM_001082426	129	143	125	138	126	129	131.6666667
NM_001082427	17	19	16	18	15	18	17.16666667
NM_001082428	48	42	50	40	58	48	47.66666667
NM_001082430	0	0	0	0	0	0	0
NM_001082431	0	0	0	0	0	0	0
NM_001082432	0	0	0	0	0	0	0
NM_001082433	2	3	1	3	3	4	2.666666667
NM_001082434	18	15	14	15	16	9	14.5
NM_001082435	2	3	3	3	2	1	2.333333333
NM_001082436	0	0	0	0	0	0	0
NM_001082438	28	23	32	27	32	22	27.33333333
NM_001082439	3	1	5	2	3	4	3
NM_001082440	51	49	51	59	48	49	51.16666667
NM_001082442	3	3	2	9	4	3	4
NM_001082443	29	27	21	23	26	33	26.5
NM_001082444	25	30	32	25	26	22	26.66666667
NM_001082445	15	19	13	11	15	14	14.5
NM_001082446	0	0	0	0	0	0	0
NM_001082447	4	1	5	5	5	0	3.333333333
NM_001082448	2	0	0	1	1	1	0.833333333
NM_001082449	1	0	2	0	1	1	0.833333333
NM_001082452	17	13	17	24	26	18	19.16666667
NM_001082453	0	0	0	0	0	0	0
NM_001082454	1	0	1	4	0	1	1.166666667
NM_001082456	4	2	6	4	5	7	4.666666667
NM_001082458	53	46	55	56	37	48	49.16666667
NM_001082460	2	2	1	2	3	0	1.666666667
NM_001082461	0	0	0	0	0	0	0
NM_001082464	2	1	3	3	1	1	1.833333333
NM_001082466	16	20	9	19	16	19	16.5
NM_001082467	3	4	6	3	2	3	3.5
NM_001082468	2	0	4	3	1	0	1.666666667
NM_001082469	0	0	0	0	0	0	0
NM_001082470	0	0	0	0	0	0	0
NM_001082471	1	2	1	0	0	0	0.666666667
NM_001082472	5	4	4	7	1	4	4.166666667
NM_001082474	0	0	0	0	0	0	0
NM_001082475	5	5	3	3	9	2	4.5
NM_001082601	5	5	5	4	2	7	4.666666667
NM_001082602	20	24	16	17	19	30	21
NM_001082603	40	43	35	46	51	38	42.16666667
NM_001082604	17	14	21	21	18	17	18
NM_001082605	2	1	2	1	1	2	1.5
NM_001082606	1	1	1	2	0	1	1
NM_001082607	9	7	16	8	8	11	9.833333333
NM_001082608	6	3	4	6	4	4	4.5
NM_001082609	0	0	0	0	0	0	0
NM_001082611	15	12	16	13	19	22	16.16666667
NM_001082612	5	6	7	8	7	5	6.333333333
NM_001082613	5	2	3	5	4	6	4.166666667
NM_001082614	9	8	16	7	6	13	9.833333333
NM_001082615	0	0	0	0	0	0	0
NM_001082617	1	3	2	0	3	0	1.5
NM_001083368	2	1	0	1	5	2	1.833333333
NM_001083369	0	0	0	0	0	0	0
NM_001083371	1	0	1	3	0	2	1.166666667
NM_001083372	10	10	15	12	10	5	10.33333333
NM_001083373	94	103	109	96	90	97	98.16666667
NM_001083374	1	0	1	1	3	1	1.166666667
NM_001083375	45	33	46	32	47	32	39.16666667
NM_001083376	21	23	21	22	25	21	22.16666667
NM_001083377	2	2	3	3	2	4	2.666666667
NM_001083378	5	5	9	6	6	4	5.833333333
NM_001083379	1	2	1	2	0	1	1.166666667
NM_001083380	3	1	4	5	3	2	3
NM_001083381	8	9	15	7	7	10	9.333333333
NM_001083382	12	14	9	13	13	12	12.16666667
NM_001083383	2	0	4	3	6	1	2.666666667
NM_001083384	13	14	11	14	11	12	12.5
NM_001083386	21	21	19	16	14	19	18.33333333
NM_001083387	50	51	46	43	58	53	50.16666667
NM_001083388	12	15	13	12	15	10	12.83333333
NM_001083390	0	0	0	0	0	0	0
NM_001083391	8	9	9	16	7	6	9.166666667
NM_001083392	8	6	8	10	8	9	8.166666667
NM_001083393	0	0	0	0	0	0	0
NM_001083394	58	62	67	61	65	58	61.83333333
NM_001083395	1	2	0	2	0	1	1
NM_001083396	6	4	8	5	4	9	6
NM_001083397	0	0	0	0	0	0	0
NM_001083398	29	31	32	31	32	32	31.16666667
NM_001083399	1	2	2	1	2	0	1.333333333
NM_001083400	19	27	26	18	24	21	22.5
NM_001083401	8	6	6	13	13	11	9.5
NM_001083402	2	3	0	2	2	1	1.666666667
NM_001083403	9	8	10	14	19	7	11.16666667
NM_001083404	7	4	5	4	6	6	5.333333333
NM_001083405	3	4	4	4	5	1	3.5
NM_001083406	4	4	4	4	5	2	3.833333333
NM_001083407	1	0	0	1	1	1	0.666666667
NM_001083408	6	2	11	5	5	8	6.166666667
NM_001083409	3	1	0	5	5	1	2.5
NM_001083410	5	3	3	5	10	5	5.166666667
NM_001083411	16	14	7	16	22	13	14.66666667
NM_001083412	30	38	25	30	35	30	31.33333333
NM_001083413	5	4	6	7	4	6	5.333333333
NM_001083414	58	61	71	47	55	50	57
NM_001083415	34	39	35	29	37	23	32.83333333
NM_001083416	5	3	3	3	5	8	4.5
NM_001083417	11	7	19	9	13	7	11
NM_001083420	41	54	42	39	55	35	44.33333333
NM_001083421	27	27	34	15	26	26	25.83333333
NM_001083422	47	64	44	49	46	47	49.5
NM_001083423	1	0	0	3	0	0	0.666666667
NM_001083424	1	1	2	0	0	1	0.833333333
NM_001083425	17	14	12	16	17	18	15.66666667
NM_001083426	4	0	4	4	3	1	2.666666667
NM_001083427	0	0	0	0	0	0	0
NM_001083428	14	14	14	12	12	25	15.16666667
NM_001083429	11	11	15	8	10	8	10.5
NM_001083430	5	7	6	6	7	4	5.833333333
NM_001083431	10	11	9	5	13	13	10.16666667
NM_001083432	21	19	24	20	20	27	21.83333333
NM_001083433	0	0	0	0	0	0	0
NM_001083434	34	43	20	31	37	33	33
NM_001083435	1	1	1	1	1	0	0.833333333
NM_001083436	8	9	5	13	7	7	8.166666667
NM_001083437	2	4	2	6	0	1	2.5
NM_001083438	2	2	1	3	0	1	1.5
NM_001083439	24	37	29	23	22	27	27
NM_001083440	7	8	4	7	7	9	7
NM_001083443	0	0	0	0	0	0	0
NM_001083444	0	0	0	0	0	0	0
NM_001083445	2	2	0	1	1	0	1
NM_001083446	0	0	0	0	0	0	0
NM_001083448	0	0	0	0	0	0	0
NM_001083449	18	14	15	16	25	21	18.16666667
NM_001083450	1	2	1	1	2	1	1.333333333
NM_001083451	1	1	0	0	0	2	0.666666667
NM_001083453	3	3	2	4	2	2	2.666666667
NM_001083454	5	6	2	3	7	5	4.666666667
NM_001083455	9	11	11	5	7	6	8.166666667
NM_001083456	65	67	58	54	65	72	63.5
NM_001083457	14	12	12	17	12	12	13.16666667
NM_001083459	46	45	40	40	50	43	44
NM_001083460	1	0	1	1	2	3	1.333333333
NM_001083461	20	27	15	23	30	24	23.16666667
NM_001083462	2	1	2	3	3	1	2
NM_001083463	7	3	5	6	9	7	6.166666667
NM_001083464	1	1	0	1	1	0	0.666666667
NM_001083465	2	2	4	1	3	3	2.5
NM_001083466	40	40	32	49	51	36	41.33333333
NM_001083468	3	1	0	3	1	3	1.833333333
NM_001083469	3	1	3	2	2	2	2.166666667
NM_001083470	22	25	24	15	17	27	21.66666667
NM_001083471	0	0	0	0	0	0	0
NM_001083472	0	0	0	0	0	0	0
NM_001083473	16	20	19	10	15	24	17.33333333
NM_001083474	12	14	15	6	7	15	11.5
NM_001083475	3	5	2	3	1	7	3.5
NM_001083476	20	25	15	24	22	22	21.33333333
NM_001083477	3	4	1	1	1	1	1.833333333
NM_001083478	3	1	2	1	6	2	2.5
NM_001083479	1	2	0	3	2	0	1.333333333
NM_001083480	8	7	3	6	13	7	7.333333333
NM_001083481	1	0	1	1	1	2	1
NM_001083482	7	4	6	5	8	8	6.333333333
NM_001083483	19	15	20	18	18	17	17.83333333
NM_001083485	17	21	17	13	21	16	17.5
NM_001083486	0	0	0	0	0	0	0
NM_001083487	0	0	0	0	0	0	0
NM_001083488	81	83	66	91	95	70	81
NM_001083489	7	7	3	9	4	6	6
NM_001083491	4	4	6	7	4	6	5.166666667
NM_001083493	0	0	0	0	0	0	0
NM_001083494	1	1	1	2	1	2	1.333333333
NM_001083495	5	4	3	4	4	8	4.666666667
NM_001083496	4	4	6	3	4	3	4
NM_001083497	11	10	12	12	10	7	10.33333333
NM_001083498	2	1	1	0	6	1	1.833333333
NM_001083499	19	20	19	12	22	22	19
NM_001083500	1	0	2	2	0	4	1.5
NM_001083501	11	8	7	10	10	16	10.33333333
NM_001083502	0	0	0	0	0	0	0
NM_001083503	15	22	17	16	14	9	15.5
NM_001083504	7	6	7	9	2	3	5.666666667
NM_001083505	1	0	1	1	2	4	1.5
NM_001083506	0	0	0	0	0	0	0
NM_001083507	0	0	0	0	0	0	0
NM_001083509	5	5	4	4	9	6	5.5
NM_001083510	0	0	0	0	0	0	0
NM_001083511	8	12	7	8	6	9	8.333333333
NM_001083512	10	13	10	9	8	9	9.833333333
NM_001083513	0	0	0	0	0	0	0
NM_001083514	1	1	1	2	0	0	0.833333333
NM_001083515	27	25	28	30	26	27	27.16666667
NM_001083516	5	5	5	3	4	6	4.666666667
NM_001083518	1	3	0	0	1	2	1.166666667
NM_001083519	1	2	0	0	2	2	1.166666667
NM_001083520	71	60	89	73	59	71	70.5
NM_001083522	16	14	15	17	18	15	15.83333333
NM_001083523	6	4	4	6	5	6	5.166666667
NM_001083525	27	22	34	35	33	26	29.5
NM_001083526	10	8	13	4	8	8	8.5
NM_001083527	86	79	92	75	78	68	79.66666667
NM_001083529	25	33	27	27	13	25	25
NM_001083530	0	0	0	0	0	0	0
NM_001083531	1	2	1	0	0	0	0.666666667
NM_001083532	2	2	4	0	2	1	1.833333333
NM_001083533	8	5	8	8	8	4	6.833333333
NM_001083534	6	8	7	5	4	8	6.333333333
NM_001083635	1	2	0	3	2	1	1.5
NM_001083636	11	12	13	14	11	11	12
NM_001083637	6	5	7	4	8	2	5.333333333
NM_001083638	10	15	10	7	5	17	10.66666667
NM_001083639	46	57	36	42	44	57	47
NM_001083640	13	7	13	11	11	14	11.5
NM_001083642	2	4	3	1	0	2	2
NM_001083643	2	5	4	3	5	2	3.5
NM_001083645	4	3	3	4	5	7	4.333333333
NM_001083646	0	0	0	0	0	0	0
NM_001083647	60	53	53	74	61	61	60.33333333
NM_001083648	4	1	2	6	4	1	3
NM_001083649	92	87	89	99	82	97	91
NM_001083650	24	23	28	25	24	20	24
NM_001083651	0	0	0	0	0	0	0
NM_001083652	0	0	0	0	0	0	0
NM_001083653	4	8	2	2	7	2	4.166666667
NM_001083654	7	7	6	4	3	7	5.666666667
NM_001083655	9	14	10	7	9	9	9.666666667
NM_001083656	23	20	17	24	34	19	22.83333333
NM_001083657	2	3	3	2	3	4	2.833333333
NM_001083658	20	32	21	17	27	21	23
NM_001083659	0	0	0	0	0	0	0
NM_001083660	9	11	10	11	12	12	10.83333333
NM_001083661	5	3	6	3	8	3	4.666666667
NM_001083662	2	0	5	1	3	0	1.833333333
NM_001083663	0	0	0	0	0	0	0
NM_001083664	1	0	3	1	1	3	1.5
NM_001083665	1	0	2	1	1	2	1.166666667
NM_001083666	0	0	0	0	0	0	0
NM_001083667	2	5	1	2	1	3	2.333333333
NM_001083668	2	2	0	1	1	4	1.666666667
NM_001083669	188	182	172	195	186	195	186.3333333
NM_001083670	0	0	0	0	0	0	0
NM_001083671	1	2	0	2	1	2	1.333333333
NM_001083672	0	0	0	0	0	0	0
NM_001083673	1	2	2	0	0	1	1
NM_001083674	2	0	2	0	2	1	1.166666667
NM_001083678	15	14	20	17	7	18	15.16666667
NM_001083679	12	9	7	13	9	12	10.33333333
NM_001083680	0	0	0	0	0	0	0
NM_001083681	0	0	0	0	0	0	0
NM_001083682	6	4	7	3	5	8	5.5
NM_001083683	2	1	2	2	3	2	2
NM_001083684	0	0	0	0	0	0	0
NM_001083685	6	10	7	10	3	12	8
NM_001083686	12	16	12	8	18	14	13.33333333
NM_001083687	37	40	36	39	21	31	34
NM_001083688	0	0	0	0	0	0	0
NM_001083689	2	2	3	0	1	2	1.666666667
NM_001083690	15	13	16	18	14	13	14.83333333
NM_001083691	5	7	4	3	7	1	4.5
NM_001083693	7	7	3	7	6	10	6.666666667
NM_001083694	23	21	24	25	32	25	25
NM_001083695	5	4	5	1	3	4	3.666666667
NM_001083696	9	6	7	11	6	10	8.166666667
NM_001083698	3	3	1	0	2	3	2
NM_001083699	0	0	0	0	0	0	0
NM_001083700	0	0	0	0	0	0	0
NM_001083701	10	9	12	9	12	9	10.16666667
NM_001083703	13	12	7	8	12	9	10.16666667
NM_001083704	3	3	3	4	3	2	3
NM_001083705	86	102	95	94	85	89	91.83333333
NM_001083706	0	0	0	0	0	0	0
NM_001083707	1	0	2	0	2	0	0.833333333
NM_001083708	25	34	23	34	28	27	28.5
NM_001083709	1	0	2	0	0	3	1
NM_001083711	5	3	2	0	5	5	3.333333333
NM_001083713	4	5	6	6	5	4	5
NM_001083714	2	0	1	0	4	3	1.666666667
NM_001083715	25	22	26	34	28	24	26.5
NM_001083716	5	5	2	5	5	4	4.333333333
NM_001083717	12	20	17	7	15	15	14.33333333
NM_001083718	1	4	2	0	0	0	1.166666667
NM_001083720	0	0	0	0	0	0	0
NM_001083721	0	0	0	0	0	0	0
NM_001083722	2	3	1	4	3	4	2.833333333
NM_001083723	0	0	0	0	0	0	0
NM_001083724	38	37	38	21	30	41	34.16666667
NM_001083725	41	41	44	37	51	41	42.5
NM_001083726	16	10	19	12	18	22	16.16666667
NM_001083727	2	3	4	1	3	1	2.333333333
NM_001083729	5	4	5	5	4	6	4.833333333
NM_001083730	0	0	0	0	0	0	0
NM_001083731	20	27	13	19	15	13	17.83333333
NM_001083732	38	34	29	30	39	40	35
NM_001083733	51	58	55	45	59	42	51.66666667
NM_001083734	2	0	2	2	2	0	1.333333333
NM_001083735	116	118	123	122	124	106	118.1666667
NM_001083736	7	9	4	3	13	9	7.5
NM_001083737	1	2	1	0	0	2	1
NM_001083738	58	46	57	51	69	62	57.16666667
NM_001083739	0	0	0	0	0	0	0
NM_001083740	0	0	0	0	0	0	0
NM_001083741	2	0	1	1	5	2	1.833333333
NM_001083742	0	0	0	0	0	0	0
NM_001083743	34	34	30	33	30	41	33.66666667
NM_001083744	0	0	0	0	0	0	0
NM_001083745	8	14	9	5	6	7	8.166666667
NM_001083746	0	0	0	0	0	0	0
NM_001083747	2	5	3	0	3	1	2.333333333
NM_001083748	3	3	3	2	0	3	2.333333333
NM_001083749	2	1	2	2	1	0	1.333333333
NM_001083750	0	0	0	0	0	0	0
NM_001083751	0	0	0	0	0	0	0
NM_001083752	0	0	0	0	0	0	0
NM_001083753	1	1	0	2	1	0	0.833333333
NM_001083754	34	28	29	31	43	41	34.33333333
NM_001083755	2	3	1	3	4	1	2.333333333
NM_001083756	1	1	0	0	1	0	0.5
NM_001083757	0	0	0	0	0	0	0
NM_001083758	6	9	9	7	5	10	7.666666667
NM_001083759	0	0	0	0	0	0	0
NM_001083760	8	9	4	13	8	12	9
NM_001083761	2	1	5	1	4	2	2.5
NM_001083762	0	0	0	0	0	0	0
NM_001083763	11	5	6	16	14	8	10
NM_001083764	13	18	12	10	16	10	13.16666667
NM_001083765	3	3	1	1	4	2	2.333333333
NM_001083766	0	0	0	0	0	0	0
NM_001083769	4	3	0	3	2	3	2.5
NM_001083770	0	0	0	0	0	0	0
NM_001083771	52	44	63	58	49	48	52.33333333
NM_001083772	1	1	0	0	0	1	0.5
NM_001083774	23	20	23	29	17	21	22.16666667
NM_001083775	19	21	10	20	21	16	17.83333333
NM_001083778	1	0	2	1	0	3	1.166666667
NM_001083779	1	1	3	0	1	0	1
NM_001083780	53	44	56	50	48	40	48.5
NM_001083781	13	13	8	11	13	11	11.5
NM_001083783	15	16	19	14	13	23	16.66666667
NM_001083786	2	1	6	2	0	1	2
NM_001083787	0	0	0	0	0	0	0
NM_001083790	0	0	0	0	0	0	0
NM_001083791	18	19	16	23	13	14	17.16666667
NM_001083792	3	3	0	4	1	1	2
NM_001083793	2	2	5	1	1	4	2.5
NM_001083794	2	2	1	1	2	4	2
